config,attack_type,section,device_category,recall_at_5,mrr,retrieved_doc_ids
full_decomposition,gafgyt_combo,observable_indicators,webcam,0.5,0.5,gafgyt-family-overview|concept-ddos-floods|mirai-udpplain-flood|gafgyt-tcp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_combo,immediate_actions,doorbell,0.5,0.5,finding-no-protocol-field|device-doorbell-profile|iot-long-term-hardening|gafgyt-udp-flood|gafgyt-combo-attack
full_decomposition,gafgyt_combo,immediate_actions,thermostat,0.5,0.2,finding-no-protocol-field|iot-long-term-hardening|gafgyt-udp-flood|gafgyt-combo-attack|device-thermostat-profile
full_decomposition,gafgyt_combo,immediate_actions,baby_monitor,0.5,0.2,finding-no-protocol-field|iot-long-term-hardening|gafgyt-udp-flood|gafgyt-combo-attack|device-baby-monitor-profile
full_decomposition,gafgyt_combo,immediate_actions,security_camera,0.0,0.0,iot-long-term-hardening|finding-no-protocol-field|gafgyt-udp-flood|gafgyt-combo-attack|device-webcam-profile
full_decomposition,gafgyt_combo,immediate_actions,webcam,0.5,1.0,device-webcam-profile|finding-no-protocol-field|iot-long-term-hardening|gafgyt-udp-flood|gafgyt-combo-attack
full_decomposition,gafgyt_combo,longer_term_remediation,doorbell,0.5,1.0,device-doorbell-profile|iot-long-term-hardening|device-thermostat-profile|enterprise-windows-hardening|home-router-hardening
full_decomposition,gafgyt_combo,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|enterprise-windows-hardening|gafgyt-combo-attack|gafgyt-family-overview
full_decomposition,gafgyt_combo,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|gafgyt-combo-attack|gafgyt-family-overview|mirai-satori-variant
full_decomposition,gafgyt_combo,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|device-baby-monitor-profile|device-webcam-profile|gafgyt-combo-attack|enterprise-windows-hardening
full_decomposition,gafgyt_combo,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|device-baby-monitor-profile|enterprise-windows-hardening|gafgyt-combo-attack
full_decomposition,gafgyt_junk,threat_assessment,doorbell,0.3333333333333333,0.5,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-scan
full_decomposition,gafgyt_junk,threat_assessment,thermostat,0.3333333333333333,0.5,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-scan
full_decomposition,gafgyt_junk,threat_assessment,baby_monitor,0.3333333333333333,0.5,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-scan
full_decomposition,gafgyt_junk,threat_assessment,security_camera,0.3333333333333333,0.5,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-scan
full_decomposition,gafgyt_junk,threat_assessment,webcam,0.3333333333333333,0.5,gafgyt-combo-attack|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-scan
full_decomposition,gafgyt_junk,attack_mechanism,doorbell,0.5,0.5,gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-tcp-flood|gafgyt-family-overview
full_decomposition,gafgyt_junk,attack_mechanism,thermostat,0.5,1.0,gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-combo-attack|gafgyt-family-overview
full_decomposition,gafgyt_junk,attack_mechanism,baby_monitor,0.5,0.5,gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-combo-attack|gafgyt-tcp-flood|gafgyt-family-overview
full_decomposition,gafgyt_junk,attack_mechanism,security_camera,0.5,1.0,gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-tcp-flood
full_decomposition,gafgyt_junk,attack_mechanism,webcam,0.5,1.0,gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-combo-attack|gafgyt-family-overview|gafgyt-tcp-flood
full_decomposition,gafgyt_junk,observable_indicators,doorbell,1.0,1.0,gafgyt-junk-attack|gafgyt-family-overview|gafgyt-junk-attack|concept-ddos-floods|mirai-udpplain-flood
full_decomposition,gafgyt_junk,observable_indicators,thermostat,0.5,1.0,gafgyt-junk-attack|gafgyt-family-overview|mirai-udpplain-flood|gafgyt-junk-attack|gafgyt-combo-attack
full_decomposition,gafgyt_junk,observable_indicators,baby_monitor,1.0,1.0,gafgyt-junk-attack|gafgyt-family-overview|gafgyt-junk-attack|mirai-udpplain-flood|concept-ddos-floods
full_decomposition,gafgyt_junk,observable_indicators,security_camera,1.0,1.0,gafgyt-junk-attack|gafgyt-family-overview|gafgyt-junk-attack|concept-ddos-floods|mirai-udpplain-flood
full_decomposition,gafgyt_junk,observable_indicators,webcam,1.0,1.0,gafgyt-junk-attack|gafgyt-family-overview|gafgyt-junk-attack|mirai-udpplain-flood|concept-ddos-floods
full_decomposition,gafgyt_junk,immediate_actions,doorbell,0.5,1.0,device-doorbell-profile|finding-no-protocol-field|iot-long-term-hardening|gafgyt-udp-flood|phishing-incident-response
full_decomposition,gafgyt_junk,immediate_actions,thermostat,0.5,0.2,finding-no-protocol-field|iot-long-term-hardening|gafgyt-udp-flood|gafgyt-junk-attack|iot-immediate-containment
full_decomposition,gafgyt_junk,immediate_actions,baby_monitor,1.0,0.25,iot-long-term-hardening|finding-no-protocol-field|gafgyt-udp-flood|device-baby-monitor-profile|iot-immediate-containment
full_decomposition,gafgyt_junk,immediate_actions,security_camera,0.0,0.0,iot-long-term-hardening|finding-no-protocol-field|device-webcam-profile|gafgyt-udp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_junk,immediate_actions,webcam,1.0,1.0,device-webcam-profile|finding-no-protocol-field|iot-long-term-hardening|gafgyt-udp-flood|iot-immediate-containment
full_decomposition,gafgyt_junk,longer_term_remediation,doorbell,0.5,1.0,device-doorbell-profile|iot-long-term-hardening|device-thermostat-profile|enterprise-windows-hardening|iot-long-term-hardening
full_decomposition,gafgyt_junk,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|enterprise-windows-hardening|gafgyt-junk-attack|gafgyt-combo-attack
full_decomposition,gafgyt_junk,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|gafgyt-junk-attack|gafgyt-combo-attack|enterprise-windows-hardening
full_decomposition,gafgyt_junk,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|device-baby-monitor-profile|device-webcam-profile|enterprise-windows-hardening|iot-long-term-hardening
full_decomposition,gafgyt_junk,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|enterprise-windows-hardening|device-baby-monitor-profile|mozi-botnet-overview
full_decomposition,gafgyt_scan,threat_assessment,doorbell,0.3333333333333333,0.3333333333333333,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-scan|gafgyt-tcp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_scan,threat_assessment,thermostat,0.3333333333333333,0.3333333333333333,gafgyt-combo-attack|gafgyt-udp-flood|gafgyt-scan|gafgyt-tcp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_scan,threat_assessment,baby_monitor,0.3333333333333333,0.5,gafgyt-combo-attack|gafgyt-scan|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_scan,threat_assessment,security_camera,0.3333333333333333,0.5,gafgyt-combo-attack|gafgyt-scan|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_scan,threat_assessment,webcam,0.3333333333333333,0.5,gafgyt-combo-attack|gafgyt-scan|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_scan,attack_mechanism,doorbell,0.3333333333333333,0.25,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-scan|gafgyt-family-overview
full_decomposition,gafgyt_scan,attack_mechanism,thermostat,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_scan,attack_mechanism,baby_monitor,0.0,0.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_scan,attack_mechanism,security_camera,0.3333333333333333,0.25,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-scan|gafgyt-udp-flood
full_decomposition,gafgyt_scan,attack_mechanism,webcam,0.3333333333333333,0.2,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-http-flood-variant|gafgyt-scan
full_decomposition,gafgyt_scan,observable_indicators,doorbell,0.0,0.0,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_scan,observable_indicators,thermostat,0.0,0.0,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_scan,observable_indicators,baby_monitor,0.0,0.0,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_scan,observable_indicators,security_camera,0.0,0.0,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-tcp-flood
full_decomposition,gafgyt_scan,observable_indicators,webcam,0.0,0.0,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-tcp-flood
full_decomposition,gafgyt_scan,immediate_actions,doorbell,0.6666666666666666,1.0,device-doorbell-profile|finding-no-protocol-field|iot-long-term-hardening|gafgyt-udp-flood|iot-immediate-containment
full_decomposition,gafgyt_scan,immediate_actions,thermostat,0.6666666666666666,0.25,iot-long-term-hardening|finding-no-protocol-field|gafgyt-udp-flood|iot-immediate-containment|device-thermostat-profile
full_decomposition,gafgyt_scan,immediate_actions,baby_monitor,0.6666666666666666,0.3333333333333333,finding-no-protocol-field|iot-long-term-hardening|device-baby-monitor-profile|gafgyt-udp-flood|iot-immediate-containment
full_decomposition,gafgyt_scan,immediate_actions,security_camera,0.3333333333333333,0.2,iot-long-term-hardening|finding-no-protocol-field|gafgyt-udp-flood|device-webcam-profile|iot-immediate-containment
full_decomposition,gafgyt_scan,immediate_actions,webcam,0.6666666666666666,1.0,device-webcam-profile|finding-no-protocol-field|iot-long-term-hardening|gafgyt-udp-flood|iot-immediate-containment
full_decomposition,gafgyt_scan,longer_term_remediation,doorbell,0.5,1.0,device-doorbell-profile|iot-long-term-hardening|device-thermostat-profile|home-router-hardening|enterprise-windows-hardening
full_decomposition,gafgyt_scan,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|enterprise-windows-hardening|device-baby-monitor-profile|mirai-satori-variant
full_decomposition,gafgyt_scan,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|mirai-satori-variant|mozi-botnet-overview|iot-long-term-hardening
full_decomposition,gafgyt_scan,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|device-baby-monitor-profile|device-webcam-profile|iot-long-term-hardening|mirai-satori-variant
full_decomposition,gafgyt_scan,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|device-baby-monitor-profile|enterprise-windows-hardening|mirai-satori-variant
full_decomposition,gafgyt_tcp,threat_assessment,doorbell,0.3333333333333333,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|mirai-ack-flood|gafgyt-combo-attack|gafgyt-junk-attack
full_decomposition,gafgyt_tcp,threat_assessment,thermostat,0.3333333333333333,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|mirai-ack-flood|gafgyt-junk-attack|gafgyt-combo-attack
full_decomposition,gafgyt_tcp,threat_assessment,baby_monitor,0.3333333333333333,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-combo-attack|mirai-ack-flood|gafgyt-junk-attack
full_decomposition,gafgyt_tcp,threat_assessment,security_camera,0.3333333333333333,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|mirai-ack-flood|gafgyt-junk-attack|gafgyt-combo-attack
full_decomposition,gafgyt_tcp,threat_assessment,webcam,0.3333333333333333,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|mirai-ack-flood|gafgyt-combo-attack|gafgyt-junk-attack
full_decomposition,gafgyt_tcp,attack_mechanism,doorbell,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-udp-flood|concept-ddos-floods|gafgyt-tcp-flood
full_decomposition,gafgyt_tcp,attack_mechanism,thermostat,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-udp-flood|concept-ddos-floods
full_decomposition,gafgyt_tcp,attack_mechanism,baby_monitor,0.3333333333333333,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview
full_decomposition,gafgyt_tcp,attack_mechanism,security_camera,0.3333333333333333,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-family-overview
full_decomposition,gafgyt_tcp,attack_mechanism,webcam,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood|concept-ddos-floods
full_decomposition,gafgyt_tcp,observable_indicators,doorbell,1.0,0.5,gafgyt-family-overview|gafgyt-tcp-flood|concept-ddos-floods|gafgyt-junk-attack|mirai-ack-flood
full_decomposition,gafgyt_tcp,observable_indicators,thermostat,1.0,0.5,gafgyt-family-overview|gafgyt-tcp-flood|mirai-ack-flood|gafgyt-junk-attack|concept-ddos-floods
full_decomposition,gafgyt_tcp,observable_indicators,baby_monitor,1.0,1.0,gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-junk-attack|concept-ddos-floods|mirai-ack-flood
full_decomposition,gafgyt_tcp,observable_indicators,security_camera,1.0,1.0,gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-junk-attack|concept-ddos-floods|gafgyt-udp-flood
full_decomposition,gafgyt_tcp,observable_indicators,webcam,1.0,0.5,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-junk-attack|mirai-ack-flood|concept-ddos-floods
full_decomposition,gafgyt_tcp,immediate_actions,doorbell,0.6666666666666666,0.3333333333333333,finding-no-protocol-field|gafgyt-udp-flood|iot-immediate-containment|device-doorbell-profile|gafgyt-tcp-flood
full_decomposition,gafgyt_tcp,immediate_actions,thermostat,0.3333333333333333,0.25,finding-no-protocol-field|gafgyt-udp-flood|gafgyt-tcp-flood|iot-immediate-containment|gafgyt-tcp-flood
full_decomposition,gafgyt_tcp,immediate_actions,baby_monitor,0.3333333333333333,0.3333333333333333,finding-no-protocol-field|gafgyt-udp-flood|iot-immediate-containment|gafgyt-tcp-flood|iot-long-term-hardening
full_decomposition,gafgyt_tcp,immediate_actions,security_camera,0.3333333333333333,0.3333333333333333,finding-no-protocol-field|gafgyt-udp-flood|iot-immediate-containment|iot-long-term-hardening|gafgyt-tcp-flood
full_decomposition,gafgyt_tcp,immediate_actions,webcam,0.6666666666666666,0.3333333333333333,gafgyt-udp-flood|finding-no-protocol-field|iot-immediate-containment|device-webcam-profile|gafgyt-tcp-flood
full_decomposition,gafgyt_tcp,longer_term_remediation,doorbell,0.5,1.0,iot-long-term-hardening|device-doorbell-profile|device-thermostat-profile|gafgyt-udp-flood|home-router-hardening
full_decomposition,gafgyt_tcp,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|gafgyt-udp-flood|finding-no-protocol-field|gafgyt-tcp-flood
full_decomposition,gafgyt_tcp,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|gafgyt-junk-attack|gafgyt-udp-flood|mozi-botnet-overview
full_decomposition,gafgyt_tcp,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|device-baby-monitor-profile|gafgyt-udp-flood|device-webcam-profile|iot-long-term-hardening
full_decomposition,gafgyt_tcp,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|gafgyt-udp-flood|device-baby-monitor-profile|mozi-botnet-overview
full_decomposition,gafgyt_tcp,confidence_notes,doorbell,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_tcp,confidence_notes,thermostat,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_tcp,confidence_notes,baby_monitor,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_tcp,confidence_notes,security_camera,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_tcp,confidence_notes,webcam,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,threat_assessment,doorbell,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-combo-attack|mirai-ack-flood
full_decomposition,gafgyt_udp,threat_assessment,thermostat,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|mirai-ack-flood|gafgyt-combo-attack
full_decomposition,gafgyt_udp,threat_assessment,baby_monitor,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-combo-attack|mirai-ack-flood
full_decomposition,gafgyt_udp,threat_assessment,security_camera,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|mirai-ack-flood|gafgyt-combo-attack
full_decomposition,gafgyt_udp,threat_assessment,webcam,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-junk-attack|mirai-ack-flood|gafgyt-combo-attack
full_decomposition,gafgyt_udp,attack_mechanism,doorbell,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|mirai-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_udp,attack_mechanism,thermostat,0.3333333333333333,0.5,gafgyt-tcp-flood|gafgyt-udp-flood|mirai-udp-flood|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,attack_mechanism,baby_monitor,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|mirai-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_udp,attack_mechanism,security_camera,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|mirai-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_udp,attack_mechanism,webcam,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|mirai-udp-flood|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_udp,observable_indicators,doorbell,0.5,0.2,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-junk-attack|mirai-udpplain-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,observable_indicators,thermostat,0.5,0.2,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-junk-attack|mirai-udpplain-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,observable_indicators,baby_monitor,0.5,0.2,gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-junk-attack|mirai-udpplain-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,observable_indicators,security_camera,0.5,0.2,gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-junk-attack|mirai-udpplain-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,observable_indicators,webcam,0.5,0.2,gafgyt-family-overview|gafgyt-tcp-flood|mirai-udpplain-flood|gafgyt-junk-attack|gafgyt-udp-flood
full_decomposition,gafgyt_udp,immediate_actions,doorbell,0.6666666666666666,0.25,finding-no-protocol-field|gafgyt-udp-flood|gafgyt-tcp-flood|device-doorbell-profile|iot-immediate-containment
full_decomposition,gafgyt_udp,immediate_actions,thermostat,0.3333333333333333,0.25,finding-no-protocol-field|gafgyt-udp-flood|gafgyt-tcp-flood|iot-immediate-containment|gafgyt-udp-flood
full_decomposition,gafgyt_udp,immediate_actions,baby_monitor,0.3333333333333333,0.3333333333333333,gafgyt-udp-flood|finding-no-protocol-field|iot-immediate-containment|gafgyt-tcp-flood|iot-long-term-hardening
full_decomposition,gafgyt_udp,immediate_actions,security_camera,0.3333333333333333,0.3333333333333333,finding-no-protocol-field|gafgyt-udp-flood|iot-immediate-containment|iot-long-term-hardening|gafgyt-tcp-flood
full_decomposition,gafgyt_udp,immediate_actions,webcam,0.6666666666666666,0.3333333333333333,gafgyt-udp-flood|finding-no-protocol-field|iot-immediate-containment|device-webcam-profile|gafgyt-tcp-flood
full_decomposition,gafgyt_udp,longer_term_remediation,doorbell,0.5,1.0,iot-long-term-hardening|device-doorbell-profile|device-thermostat-profile|gafgyt-udp-flood|gafgyt-junk-attack
full_decomposition,gafgyt_udp,longer_term_remediation,thermostat,0.5,1.0,iot-long-term-hardening|device-thermostat-profile|gafgyt-udp-flood|finding-no-protocol-field|gafgyt-junk-attack
full_decomposition,gafgyt_udp,longer_term_remediation,baby_monitor,0.5,1.0,device-baby-monitor-profile|iot-long-term-hardening|gafgyt-junk-attack|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_udp,longer_term_remediation,security_camera,0.25,1.0,iot-long-term-hardening|gafgyt-udp-flood|gafgyt-junk-attack|finding-no-protocol-field|device-baby-monitor-profile
full_decomposition,gafgyt_udp,longer_term_remediation,webcam,0.5,1.0,iot-long-term-hardening|device-webcam-profile|gafgyt-junk-attack|gafgyt-udp-flood|device-baby-monitor-profile
full_decomposition,gafgyt_udp,confidence_notes,doorbell,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,confidence_notes,thermostat,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-tcp-flood
full_decomposition,gafgyt_udp,confidence_notes,baby_monitor,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,confidence_notes,security_camera,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
full_decomposition,gafgyt_udp,confidence_notes,webcam,1.0,1.0,finding-no-protocol-field|finding-no-protocol-field|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
